Date,Open,High,Low,Close,Adj Close,Volume
2003-10-01,88.750000,94.540001,87.529999,89.480003,57.288300,156145400
2003-11-01,89.900002,91.480003,87.720001,90.540001,57.966949,97966100
2003-12-01,90.900002,94.120003,90.029999,92.680000,59.444519,116103600
2004-01-01,92.860001,99.849998,89.010002,99.230003,63.645668,139368500
2004-02-01,99.150002,100.430000,95.199997,96.500000,61.894646,97741900
2004-03-01,96.500000,97.599998,90.279999,91.839996,59.001244,124483700
2004-04-01,91.669998,94.550003,88.010002,88.169998,56.643494,110632000
2004-05-01,88.129997,89.750000,85.120003,88.589996,56.913326,104707300
2004-06-01,88.000000,91.209999,87.300003,88.150002,56.745476,91968600
2004-07-01,88.279999,88.440002,83.419998,87.070000,56.050224,121001000
2004-08-01,86.870003,87.389999,81.900002,84.690002,54.518150,91169700
2004-09-01,84.050003,87.279999,83.239998,85.739998,55.310955,93906300
2004-10-01,85.949997,90.269997,84.290001,89.750000,57.897785,118116100
2004-11-01,89.330002,96.629997,89.230003,94.239998,60.794285,114982100
2004-12-01,94.500000,99.000000,94.470001,98.580002,63.716976,108170400
2005-01-01,98.970001,99.099998,91.440002,93.419998,60.381840,114459000
2005-02-01,93.669998,94.970001,91.550003,92.580002,59.838913,79707700
2005-03-01,92.639999,93.730003,89.089996,91.379997,59.175957,106145200
2005-04-01,91.489998,91.760002,71.849998,76.379997,49.462254,216745500
2005-05-01,76.879997,78.110001,72.500000,75.550003,48.924755,138416000
2005-06-01,75.570000,77.730003,73.449997,74.199997,48.178135,135542800
2005-07-01,74.300003,85.110001,74.160004,83.459999,54.190670,156801500
2005-08-01,83.000000,84.199997,79.870003,80.620003,52.346657,105031100
2005-09-01,80.160004,82.110001,76.930000,80.220001,52.212204,115681400
2005-10-01,80.220001,84.599998,78.699997,81.879997,53.292633,139881800
2005-11-01,81.849998,89.940002,80.639999,88.900002,57.861694,110664500
2005-12-01,89.150002,89.919998,81.559998,82.199997,53.629200,120052400
2006-01-01,82.449997,85.029999,80.209999,81.300003,53.042023,146491600
2006-02-01,80.900002,82.239998,78.930000,80.239998,52.350452,111052200
2006-03-01,80.199997,84.989998,79.510002,82.470001,53.940437,111514900
2006-04-01,82.720001,84.449997,80.629997,82.339996,53.855427,114007000
2006-05-01,82.589996,83.690002,79.059998,79.900002,52.259514,113146500
2006-06-01,79.889999,80.870003,76.059998,76.820000,50.426666,139457800
2006-07-01,77.540001,78.529999,72.730003,77.410004,50.813965,137188300
2006-08-01,76.650002,81.680000,75.050003,80.970001,53.150841,100880300
2006-09-01,81.129997,83.790001,79.309998,81.940002,54.002075,102776100
2006-10-01,81.760002,92.680000,81.559998,92.330002,60.849560,170367300
2006-11-01,92.500000,94.050003,90.430000,91.919998,60.579376,104430000
2006-12-01,91.900002,97.879997,90.550003,97.150002,64.233925,104470200
2007-01-01,97.180000,100.900002,94.550003,99.150002,65.556274,192702000
2007-02-01,98.970001,100.440002,92.470001,92.940002,61.450340,125776200
2007-03-01,90.250000,95.809998,88.769997,94.260002,62.510914,163194500
2007-04-01,94.510002,103.000000,93.910004,102.209999,67.783142,166807200
2007-05-01,102.059998,108.050003,101.349998,106.599998,70.694489,146441400
2007-06-01,106.620003,107.239998,101.559998,105.250000,70.070885,169602000
2007-07-01,105.389999,118.820000,104.580002,110.650002,73.666000,212757600
2007-08-01,110.389999,117.349998,103.699997,116.690002,77.687134,202871500
2007-09-01,116.339996,118.889999,114.300003,117.800003,78.703461,132233800
2007-10-01,117.610001,121.459999,110.959999,116.120003,77.581024,171669000
2007-11-01,115.500000,116.089996,99.269997,105.180000,70.271858,200920600
2007-12-01,105.550003,112.190002,104.000000,108.099998,72.478943,134151600
2008-01-01,108.989998,108.989998,97.040001,107.110001,71.815155,247523900
2008-02-01,107.160004,116.629997,100.599998,113.860001,76.340919,168280800
2008-03-01,113.860001,119.790001,111.800003,115.139999,77.494293,179284200
2008-04-01,115.199997,125.000000,113.860001,120.699997,81.236404,192087200
2008-05-01,121.059998,129.990005,120.779999,129.429993,87.112106,159517500
2008-06-01,128.490005,129.369995,118.150002,118.529999,80.102005,152327500
2008-07-01,117.500000,130.929993,116.599998,127.980003,86.488266,200876500
2008-08-01,128.520004,129.970001,121.500000,121.730003,82.264565,137028800
2008-09-01,122.870003,124.000000,109.949997,116.959999,79.348869,218411700
2008-10-01,115.510002,116.800003,78.820000,92.970001,63.073387,314972000
2008-11-01,92.639999,94.760002,69.500000,81.599998,55.359673,218313000
2008-12-01,80.949997,87.269997,75.309998,84.160004,57.415653,188846100
2009-01-01,83.889999,94.940002,81.760002,91.650002,62.525463,208959400
2009-02-01,90.599998,97.099998,82.849998,92.029999,62.784718,223017600
2009-03-01,91.169998,99.860001,83.019997,96.889999,66.459900,286114500
2009-04-01,96.129997,106.050003,95.699997,103.209999,70.794983,213623100
2009-05-01,103.779999,106.820000,99.830002,106.279999,72.900780,153084700
2009-06-01,106.940002,110.639999,103.510002,104.419998,71.999062,160502100
2009-07-01,105.000000,119.370003,99.500000,117.930000,81.314377,176171400
2009-08-01,118.879997,120.879997,116.120003,118.050003,81.397133,112480200
2009-09-01,117.669998,122.879997,115.150002,119.610001,82.857460,131522200
2009-10-01,119.389999,128.610001,117.260002,120.610001,83.550179,183531100
2009-11-01,120.769997,128.940002,119.500000,126.349998,87.526436,110748200
2009-12-01,127.290001,132.850006,126.000000,130.899994,91.085335,124475900
2010-01-01,131.179993,134.250000,121.900002,122.389999,85.163742,156110600
2010-02-01,123.230003,128.270004,121.610001,127.160004,88.482925,113211200
2010-03-01,127.500000,130.729996,125.199997,128.250000,89.640518,139997300
2010-04-01,128.949997,132.279999,127.120003,129.000000,90.164726,146426400
2010-05-01,129.389999,133.100006,116.000000,125.260002,87.550667,188444200
2010-06-01,124.690002,131.940002,122.820000,123.480003,86.748894,162019100
2010-07-01,123.550003,131.600006,120.610001,128.399994,90.205360,144080000
2010-08-01,129.250000,132.490005,122.279999,123.129997,86.503006,117394000
2010-09-01,125.309998,136.110001,124.519997,134.139999,94.704842,116092900
2010-10-01,135.509995,144.000000,134.389999,143.600006,101.383759,137284700
2010-11-01,143.639999,147.529999,141.179993,141.460007,99.872917,104096700
2010-12-01,143.610001,147.500000,143.509995,146.759995,104.075249,93392800
2011-01-01,147.210007,164.350006,146.639999,162.000000,114.882721,118831600
2011-02-01,162.110001,166.250000,159.029999,161.880005,114.797653,89067500
2011-03-01,163.149994,167.720001,151.710007,163.070007,116.099373,129714300
2011-04-01,163.699997,173.000000,162.190002,170.580002,121.446152,100769500
2011-05-01,172.110001,173.539993,165.899994,168.929993,120.271439,110804200
2011-06-01,168.899994,172.449997,161.520004,171.550003,122.682983,105442400
2011-07-01,171.610001,185.630005,171.490005,181.850006,130.048965,113593200
2011-08-01,182.600006,183.690002,157.130005,171.910004,122.940475,195054100
2011-09-01,172.710007,180.910004,158.759995,174.869995,125.601822,137895000
2011-10-01,174.360001,190.529999,168.880005,184.630005,132.612076,144563700
2011-11-01,181.550003,189.970001,177.059998,188.000000,135.032578,97014100
2011-12-01,187.009995,194.899994,179.039993,183.880005,132.604233,103436500
2012-01-01,186.729996,193.100006,177.350006,192.600006,138.892639,110015000
2012-02-01,193.210007,199.229996,190.830002,196.729996,141.871033,78809900
2012-03-01,197.229996,209.119995,196.809998,208.649994,151.052948,88096900
2012-04-01,208.960007,210.690002,196.789993,207.080002,149.916397,86603000
2012-05-01,207.179993,208.929993,192.000000,192.899994,139.650711,86005300
2012-06-01,190.119995,199.990005,187.000000,195.580002,142.184097,84559100
2012-07-01,196.360001,197.839996,181.850006,195.979996,142.474869,91516500
2012-08-01,196.960007,202.000000,193.020004,194.850006,141.653381,60653700
2012-09-01,196.610001,208.320007,193.250000,207.449997,151.457275,77341400
2012-10-01,208.009995,211.789993,190.559998,194.529999,142.024506,96155000
2012-11-01,194.679993,198.000000,184.779999,190.070007,138.768326,81892500
2012-12-01,190.759995,196.449997,186.940002,191.550003,140.460907,79320200
2013-01-01,194.089996,208.580002,190.389999,203.070007,148.908386,87636600
2013-02-01,204.649994,205.350006,197.509995,200.830002,147.265793,64144100
2013-03-01,200.649994,215.899994,199.360001,213.300003,157.068207,76023800
2013-04-01,212.800003,214.889999,187.679993,202.539993,149.144882,108666600
2013-05-01,201.869995,211.979996,199.199997,208.020004,153.180161,90683600
2013-06-01,208.250000,210.050003,188.410004,191.110001,141.387772,80215000
2013-07-01,192.149994,200.940002,190.259995,195.039993,144.295242,88079400
2013-08-01,196.649994,197.169998,181.100006,182.270004,134.847717,73077400
2013-09-01,183.630005,194.889999,182.309998,185.179993,137.685440,71488100
2013-10-01,185.339996,186.990005,172.570007,179.210007,133.246613,130967100
2013-11-01,179.809998,186.240005,177.309998,179.679993,133.596069,100984900
2013-12-01,179.460007,187.789993,172.729996,187.570007,140.211426,97993100
2014-01-01,187.210007,190.809998,175.339996,176.679993,132.070969,123489300
2014-02-01,176.020004,186.119995,172.190002,185.169998,138.417374,87054800
2014-03-01,183.330002,195.630005,182.210007,192.490005,144.678024,118984000
2014-04-01,193.119995,199.210007,187.009995,196.470001,147.669479,118441200
2014-05-01,196.309998,196.740005,182.330002,184.360001,138.567413,70018300
2014-06-01,184.759995,187.649994,179.270004,181.270004,137.038208,78501700
2014-07-01,181.699997,196.399994,181.699997,191.669998,144.900452,97597800
2014-08-01,190.500000,194.130005,183.580002,192.300003,145.376740,53454100
2014-09-01,192.679993,195.000000,188.119995,189.830002,144.358170,64179600
2014-10-01,189.910004,190.889999,161.100006,164.399994,125.019676,146255300
2014-11-01,164.250000,164.970001,159.800003,162.169998,123.323807,80015600
2014-12-01,161.639999,164.520004,150.500000,160.440002,122.843285,101583300
2015-01-01,161.309998,163.309998,149.520004,153.309998,117.384094,117412100
2015-02-01,154.000000,164.990005,151.509995,161.940002,123.991798,77656900
2015-03-01,161.940002,165.350006,153.399994,160.500000,123.751266,104911500
2015-04-01,160.229996,175.130005,158.389999,171.289993,132.070740,93836100
2015-05-01,173.199997,176.300003,168.839996,169.649994,130.806213,57928700
2015-06-01,170.210007,171.559998,162.119995,162.660004,127.339348,80847700
2015-07-01,163.970001,173.779999,158.500000,161.990005,126.814835,93854600
2015-08-01,161.699997,161.850006,140.619995,147.889999,115.776520,93728000
2015-09-01,144.910004,149.679993,141.149994,144.970001,114.432755,81813300
2015-10-01,145.309998,153.149994,137.330002,140.080002,110.572784,120475900
2015-11-01,140.500000,142.800003,131.649994,139.419998,110.051834,85437000
2015-12-01,139.580002,141.399994,133.910004,137.619995,109.649956,97680800
2016-01-01,135.600006,136.889999,118.000000,124.790001,99.427544,126233100
2016-02-01,124.400002,134.919998,116.900002,131.029999,104.399338,106715800
2016-03-01,132.240005,153.100006,132.029999,151.449997,121.901711,105746700
2016-04-01,150.509995,153.520004,142.610001,145.940002,117.466721,94482500
2016-05-01,146.559998,153.809998,142.899994,153.740005,123.744934,75249000
2016-06-01,153.000000,155.479996,142.500000,151.779999,124.529945,76973700
2016-07-01,151.779999,163.600006,149.919998,160.619995,131.782867,69425000
2016-08-01,160.649994,164.949997,157.850006,158.880005,130.355240,69706500
2016-09-01,158.320007,165.000000,153.210007,158.850006,131.456284,69937000
2016-10-01,158.059998,158.529999,147.789993,153.690002,127.186073,78327200
2016-11-01,153.500000,164.660004,151.000000,162.220001,134.245117,76338800
2016-12-01,161.949997,169.949997,158.300003,165.990005,138.611145,69470400
2017-01-01,167.000000,179.250000,165.339996,174.520004,145.734192,88764500
2017-02-01,175.000000,182.789993,172.889999,179.820007,150.159988,59820600
2017-03-01,180.479996,182.550003,172.089996,174.139999,146.566650,79477000
2017-04-01,173.820007,176.330002,159.600006,160.289993,134.909668,100052300
2017-05-01,160.050003,160.419998,149.789993,152.630005,128.462570,103329100
2017-06-01,152.800003,157.199997,150.800003,153.830002,130.737335,83977000
2017-07-01,153.580002,156.029999,143.639999,144.669998,122.952431,93293500
2017-08-01,145.000000,145.669998,139.130005,143.029999,121.558609,80246500
2017-09-01,142.979996,147.419998,141.639999,145.080002,124.603638,78296700
2017-10-01,145.350006,162.509995,145.210007,154.059998,132.316193,125345600
2017-11-01,154.100006,154.899994,146.210007,149.119995,128.073441,135079900
2017-12-01,154.399994,157.850006,151.490005,153.419998,133.083572,88788100
2018-01-01,154.500000,171.130005,153.539993,163.699997,142.000931,145086400
2018-02-01,163.190002,164.130005,144.399994,155.830002,135.174133,102364900
2018-03-01,155.529999,162.110001,148.539993,153.429993,134.402649,94316900
2018-04-01,153.339996,162.000000,144.110001,144.960007,126.983040,122745300
2018-05-01,144.649994,146.199997,139.899994,141.309998,123.785683,88812900
2018-06-01,142.429993,147.520004,137.449997,139.699997,123.733826,89801400
2018-07-01,138.279999,150.539993,138.199997,144.929993,128.366089,94954000
2018-08-01,144.759995,147.929993,142.000000,146.479996,129.738922,79195100
2018-09-01,145.979996,153.350006,144.809998,151.210007,135.375305,95867900
2018-10-01,151.710007,154.360001,114.089996,115.430000,103.342171,198093000
2018-11-01,115.500000,125.059998,114.540001,124.269997,111.256447,141718900
2018-12-01,125.669998,126.589996,105.940002,113.669998,103.062599,115604100
2019-01-01,112.010002,135.410004,111.690002,134.419998,121.876251,120387100
2019-02-01,134.970001,140.490005,132.119995,138.130005,125.240044,68461200
2019-03-01,139.309998,142.119995,133.580002,141.100006,129.423477,74687300
2019-04-01,141.509995,145.389999,136.259995,140.270004,128.662170,80197500
2019-05-01,140.550003,141.809998,126.849998,126.989998,116.481133,75536400
2019-06-01,127.099998,140.149994,127.059998,137.899994,127.990768,61341600
2019-07-01,139.600006,151.940002,139.130005,148.240005,137.587784,80164100
2019-08-01,148.899994,152.949997,128.830002,135.529999,125.791084,96062300
2019-09-01,134.850006,146.570007,133.330002,145.419998,136.560715,61812000
2019-10-01,145.589996,147.350006,130.899994,133.729996,125.582901,91419500
2019-11-01,134.500000,139.139999,132.750000,134.449997,126.259041,64772300
2019-12-01,134.449997,136.419998,130.690002,134.039993,127.360703,71853900
